,release_speed,pitch_type,release_spin_rate,release_extension,vy0,vx0,vz0,ax,az,ay,yR,tR,vxR,vyR,vzR,tf,vxbar,vybar,vzbar,vbar,adrag,amagx,amagy,amagz,amag,Cl,s,spinT,spin_efficiency
106,91.4,FF,2612.0,6.4,-132.56115948502497,-4.895199404157485,-10.52561036800208,1.5190515109072584,-8.202373316923914,32.34650978437376,54.1,-0.030813280342856613,-4.942006364218311,-133.55786155912384,-10.272868339510937,0.4153517870919528,-4.626535984348281,-126.84027123656034,-11.976303547300786,127.48839590031618,34.4890957934745,0.26744706777888605,-1.9672505720475826,20.73170921939137,20.82655444149805,0.2380409817039989,0.20460528360166086,2058.6123685773678,0.7881364351368176
107,90.6,FF,2538.0,6.5,-131.60801209911202,-2.9009792019236573,-8.140229493901561,-0.8280949950988126,-9.793990716689564,31.328299025575056,54.0,-0.03028412859784435,-2.8759010666008535,-132.55676233555425,-7.84362701955124,0.4172593275199587,-3.0486662469896406,-126.02074984367644,-9.886944009642542,126.44475243717241,32.95321448834952,-1.622618696589384,-1.5144146461112271,19.803337809767562,19.927331270459852,0.23153845967081696,0.19393650377693553,1935.2962232231355,0.762528062735672
108,90.6,FF,2548.0,6.4,-131.562864066424,-4.0946914459317085,-8.634668876271814,-0.4368865539829334,-10.069741185971766,32.3147705886966,54.1,-0.031045441485219347,-4.081128109984352,-132.56609038584367,-8.322049315511425,0.41878785266465157,-4.172609500884638,-125.79957369374813,-10.430591959592384,126.30020055488096,33.99774420370669,-1.5600780441768887,-1.5482138609358884,19.296530910370862,19.421300544454144,0.2261756509027823,0.18562599687640755,1850.247882010813,0.7261569395646833
109,92.0,FF,2623.0,6.3,-133.84101455084618,-4.815151088340236,-4.926200466099197,0.7519472965357403,-11.51807355267123,31.0362345221349,54.2,-0.03126716388942029,-4.838662347697225,-134.81142958216026,-4.566062972637428,0.41097682750975456,-4.684145890504827,-128.4338429812824,-6.932893636487844,128.70609255135938,32.110604566433715,-0.4166901272246424,-1.0064470880903862,18.926253813738633,18.957574998541038,0.2125984979645341,0.16627686749560736,1688.954758194378,0.6439019284004491
110,91.4,FF,2589.0,6.4,-132.99396979649032,-2.1328515320200183,-1.4543764792794724,1.7547253677471026,-12.7104257956527,31.80710143454894,54.1,-0.030715646628588653,-2.1867490563459584,-133.9709454844336,-1.0639675320413065,0.41354612111834615,-1.8239191216160695,-127.39409377329585,-3.6921411748186777,127.46063594591189,32.379405398867064,1.2913868929680081,-0.5553999533874787,18.525642779463823,18.57890173309102,0.212443523517083,0.16606852628866892,1670.5154217392676,0.6452357751020732
111,91.9,FF,2643.0,6.6,-133.50119202175202,-4.299636845061399,-8.74592822181319,3.2687012576873307,-10.519020971077545,31.281726551416853,53.9,-0.02911391599560376,-4.394801538892432,-134.41192558076742,-8.439678328905243,0.41003020877009366,-3.7246684093441305,-127.9986991464842,-10.596236511319203,128.4905458240238,33.042558782529476,2.3108675581578733,-1.6343492073977757,18.93005661884591,19.140487188046706,0.21537052167012719,0.17004832084044666,1724.3705552136696,0.6524292679582556
112,91.5,FF,2525.0,6.3,-132.91530121439425,-3.948668215832965,-7.433145391247816,2.97560477720532,-7.905542930734918,32.00601458585149,54.2,-0.0314797572570447,-4.042339531912291,-133.92284278432228,-7.184280818803135,0.41468064698012025,-3.425376674827972,-127.28670536646425,-8.823418647426271,127.63812629869369,33.67538835795798,2.0718709702142712,-1.5766566764148138,21.940531564454776,22.094465843811122,0.25194067365567313,0.23000766517114105,2316.9134261324157,0.9175894756960062
113,92.0,FF,2444.0,6.4,-133.76372855982945,-4.2244122516103735,-5.309429108504377,4.095633135129538,-11.71872088155307,31.96653771073913,54.1,-0.030539616069269342,-4.349491315117808,-134.73997434857924,-4.951543871958816,0.4110420525494307,-3.507752589941255,-128.17017871181875,-7.35998741416254,128.42923519973334,33.18616597815361,3.1892284564825815,-1.1526879668491112,18.553455413402965,18.860821177077334,0.21242636861726896,0.16604548002046385,1682.9764190640692,0.6886155560818614
114,92.2,FF,2519.0,6.4,-133.87255150312998,-5.461998352702223,-7.843568707609413,3.823167214912158,-10.19269445779957,32.95592835417034,54.1,-0.030511555288190738,-5.5786491305560135,-134.8780881331819,-7.532573747124626,0.411263031363004,-4.792485461449799,-128.10131063502286,-9.628512957360398,128.55202046284174,34.62930693630623,2.5321688359306194,-1.551966496113785,19.38757944330171,19.61373793260869,0.2204845561255293,0.1772393496730539,1798.1508858528248,0.7138352067696804
115,91.9,FF,2536.0,6.3,-133.5589159384131,-4.579883030621386,-5.559537985448847,4.504820874936519,-11.040818740269955,32.57980148027784,54.2,-0.03132709839887322,-4.72100599743982,-134.5795465852015,-5.213661170368287,0.4128392812985178,-3.791122491246144,-127.85443567121837,-7.492703007208414,128.12989475100483,33.87886269236065,3.5024090757194513,-1.22622699677666,19.15203348099232,19.508226173549367,0.2207458071968372,0.17761520238044146,1796.0469324125918,0.7082203992163216
116,91.8,FF,2585.0,6.4,-133.4166624540403,-4.520165145600556,-7.304458549531371,1.5293759303643149,-9.848317297111372,31.72194714613433,54.1,-0.030619336207486896,-4.566993621400019,-134.38796741886392,-7.002909611133109,0.41206425993417667,-4.251893040946661,-127.85222708164247,-9.031979400448684,128.24136312460834,33.2487844425445,0.42699935118038,-1.4259470680458186,19.983986319926558,20.0393453665979,0.22636167507149835,0.18590741165037364,1881.5332893251164,0.7278658759478206
117,92.5,FF,2536.0,6.5,-134.273797738944,-3.868592030636267,-9.2536662202272,-0.969101174127708,-12.317218536201446,31.880069037215986,54.0,-0.02968526599624429,-3.8398240045050134,-135.2201660682924,-8.88802631164619,0.408547832177157,-4.0377860964301195,-128.70789952088606,-11.404112777354888,129.2752138032564,33.46157818702802,-2.014241160311105,-1.4346656006298666,16.9049425139601,17.084862136927466,0.1899138200131353,0.13826379679354586,1410.6225428957769,0.5562391730661581
118,92.9,FF,2532.0,6.5,-135.06297790552657,-3.2765582253035603,-6.775135778331092,0.8149494560822688,-11.062083102457148,32.35404571760286,54.0,-0.029511499229135582,-3.3006086055485166,-136.01779430078102,-6.448677121380294,0.4062169995418275,-3.135085444134525,-129.44641261355915,-8.69548022466154,129.7760142537877,33.706138756806965,0.0006878561860468313,-1.2664870920350921,18.85347904448667,18.895969467278878,0.2084279395196021,0.1607593426135641,1646.4848157982715,0.6502704643753047
119,92.7,FF,2524.0,6.6,-134.60577728657265,-4.212605710887771,-9.23282560462142,2.528649547224197,-12.831564064955776,30.955914830437003,53.9,-0.028877606589470396,-4.285627057715153,-135.49971001666316,-8.862280745626041,0.40617714028954593,-3.7720872367721636,-129.21291753622634,-11.468224744298961,129.77567907405148,32.604458628322334,1.5809614817001245,-1.5071572498930763,16.46119299427381,16.605476114139393,0.18316408985221408,0.13076588526648775,1339.2906747292438,0.5306222958515229
120,93.1,FF,2635.0,6.4,-135.2372360306117,-3.367384020073628,-6.87736273627532,3.6259677826832895,-8.927125627414977,34.50601235019045,54.1,-0.030200734081414823,-3.476890908866223,-136.27934293380983,-6.607756989090376,0.4076184017036649,-2.737885312763051,-129.24670013213404,-8.427187329117736,129.55007910963104,36.01403806263618,2.864854346530623,-1.423688426678929,20.904173794417265,21.147547403665904,0.23407781898509697,0.19802166046819497,2024.5917228046114,0.768346004859435
121,92.6,FF,2565.0,6.6,-134.72281389469725,-4.083727384615908,-5.984984032461158,-0.8899968604445766,-10.48748492452245,31.97831781489583,53.9,-0.02884954795676577,-4.058051377509141,-135.6453739080748,-5.68242483318529,0.40638237428435,-4.2388908961356835,-129.14766154845634,-7.81338934513467,129.4532183165897,33.18262464341653,-1.9765478735439581,-1.1259837425744834,19.683716155496988,19.81472337871832,0.219653400121896,0.17604922398143233,1798.5977404061075,0.7012076960647593
122,92.4,FF,2513.0,6.6,-134.12859324203225,-1.4850705796635837,-11.563006291779809,0.3787778895830375,-8.660509956949609,30.770677698085017,53.9,-0.02898023802869163,-1.4960476530637057,-135.0203348060269,-11.312022651777555,0.4076418901187322,-1.4188447856412987,-128.74862619748606,-13.077215975899074,129.4188372917407,32.99141751554145,0.01708633298744816,-2.0498897735462265,20.179849429132368,20.283704370970266,0.22497170765108201,0.18381613344701606,1877.4492094066309,0.7470947908502311
123,92.9,FF,2531.0,6.6,-134.84934689219062,-3.273204051227138,-9.576061240305677,1.3704034455546577,-9.185447558835774,32.30324354946112,53.9,-0.02882166745974496,-3.312701363620603,-135.78038023564434,-9.311321325295985,0.40615381752054247,-3.0344040681429387,-129.2203373926896,-11.176673621123934,129.73827976800996,34.186748457878025,0.570821326979789,-1.7470242511088543,20.043437627214157,20.12752649078673,0.2221415289363061,0.17963772414737095,1839.3007845283112,0.7267091207144651
124,93.1,FF,2551.0,6.5,-135.25107873036478,-1.6951001039764928,-9.860726093884724,3.276040676120948,-8.368127930628892,33.362921926180654,54.0,-0.029467527637637294,-1.7916369231421108,-136.23420155429685,-9.614138052813631,0.40617893504392455,-1.1263075666484181,-129.45854350533202,-11.313616698400713,129.95684275194964,35.335850914574124,2.9697925754725643,-1.8374391787269388,20.729648728654972,21.021755090626456,0.2312311231775173,0.19344883190517795,1984.0487548932383,0.7777533339448209
125,92.0,FF,2521.0,6.4,-133.62481408246964,-1.1908416313706822,-8.492679634029294,-0.4906793626950176,-10.268380298569191,31.892355928774208,54.1,-0.030571391778823977,-1.1758408803359492,-134.5998077903179,-8.178760956987778,0.4114647226177813,-1.2767895042687367,-128.03851809738757,-10.29129908263011,128.45778740435085,33.5383386907557,-0.8240293268834604,-1.5365180397275466,19.218720906306288,19.29764610755588,0.21724964892872572,0.17265456827008216,1750.3527762870092,0.6943089156235657
126,92.9,FF,2587.0,6.6,-134.7485699169919,-6.195268226064997,-11.36486982654558,-1.5196222612727035,-9.942340689593673,31.450714267442702,53.9,-0.028845689012706528,-6.151433674899539,-135.65578743997804,-11.078076158955183,0.40599339719046346,-6.459911977049718,-129.27139627522521,-13.096338495251738,130.0935757048739,33.414520534518715,-3.178849938264168,-1.7526295714843805,18.86786621604677,19.213879693895315,0.21090116843852955,0.1640091757066473,1683.8797459615612,0.6509005589337307
127,93.2,FF,2565.0,6.6,-135.29087707781824,-3.22625430854789,-10.912939673486044,-1.1281223493504284,-9.288012278596588,33.36705004617123,53.9,-0.028725026069319412,-3.1938489646534167,-136.2493464602508,-10.646141278651198,0.40531665509299386,-3.4224723532405994,-129.48723590273346,-12.528434313262911,130.13692498703273,35.37406241522621,-2.058425187303474,-1.8304126666970006,19.48048526768719,19.67426824679149,0.21581077658014428,0.1706552703501794,1752.6989330107479,0.6833134241757302
128,92.6,FF,2584.0,6.5,-134.67765489696552,-2.91167415629208,-6.074256901297361,2.8211249972214,-9.545142094063888,33.98941651256416,54.0,-0.02959006019292446,-2.995151414771625,-135.68340377749468,-5.791815572183994,0.4084393110048535,-2.4190222397097862,-128.74209684657032,-7.741121202355433,128.99730278776164,35.33303216229247,2.158542224172322,-1.273713415082689,20.508524546214282,20.661104265260608,0.23065766440411625,0.1925426985136147,1960.1746144965646,0.7585815071581132
129,92.1,FF,2598.0,6.4,-133.99408632541682,-1.3722223985580522,-4.044764857149408,3.018045891596597,-11.124049243067548,32.446812247420475,54.1,-0.030485839330783093,-1.464230060702196,-134.98325463038776,-3.7056388792175317,0.410553570362164,-0.8446953025462743,-128.32267732286311,-5.989147946030487,128.46514281540044,33.41203942673021,2.7983521121500954,-0.9281738390083518,19.492254693083904,19.713961404016338,0.2219110427049622,0.17930202632688821,1817.8480482812424,0.6997105651582919
130,92.1,FF,2607.0,6.4,-133.79043967183196,-5.49374589590193,-7.860307136286475,-0.0138354191630491,-9.300424523807052,32.17364397357105,54.1,-0.030532846697960195,-5.493323461169623,-134.77279261099176,-7.576338700075125,0.4110750124286359,-5.496167158721826,-128.15990206283664,-9.487924763432911,128.6281037196345,33.74315298568226,-1.45565104038894,-1.4466851526542044,20.384597659129085,20.487646024052314,0.2300360744823071,0.1915660665472335,1944.6503478928364,0.7459341572277853
131,91.8,FF,2638.0,6.4,-133.063137910091,-4.67128757639184,-12.22629677348156,1.5823533310098064,-7.1075016280698975,31.3112702661247,54.1,-0.03070153991792506,-4.719868260348099,-134.02444212404737,-12.008085528530653,0.41301325237093356,-4.393101812527928,-127.55845733980863,-13.47583171035108,128.34351336445764,33.80584317565257,0.425204776822556,-2.2877881632039845,21.516947315399854,21.64240734196688,0.2440806433939761,0.21516912130711985,2179.4200738121285,0.8261637884049009
132,92.4,FF,2450.0,6.4,-134.30326790212592,-1.818228011056383,-6.689132878920104,-2.044713592301265,-10.152202731527051,34.048737481859405,54.1,-0.030410694775114783,-1.7560468500983808,-135.33871366516476,-6.380397340356548,0.41046351426624134,-2.1756870134803448,-128.3508314435984,-8.463951745719513,128.6480004718204,35.38435514995742,-2.643131614328758,-1.253881967615996,19.69380559006172,19.90990565870474,0.22348004045734135,0.18160076895915156,1843.7744829835913,0.7525610134626903
133,92.6,FF,2471.0,6.5,-134.5740285607608,-2.5504157246434027,-5.833381106083594,1.4975321783210156,-11.145555631503672,34.623826816701275,54.0,-0.02961062506156624,-2.594758588493297,-135.59926171482675,-5.5033542371763104,0.40915802214060076,-2.288394936406431,-128.51595346519667,-7.783500986098349,128.77177460163452,35.85270136081427,0.8603961249864059,-1.1576486964079038,18.861358163002308,18.916428408905322,0.21192070976036914,0.16536759997493428,1680.5760911756238,0.6801198264571525
134,92.2,FF,2492.0,6.4,-134.07926408529949,0.2604471147611715,-4.414774329656227,-2.191397926649273,-11.385755336328453,34.53309891500523,54.1,-0.030459448765688842,0.3271958876331818,-135.13112324242155,-4.067970498330662,0.41150545637493585,-0.12369021431926686,-128.02584392789154,-6.410620721255262,128.18630219625555,35.527381253159994,-2.2256791979404738,-0.9498106436154927,19.011513745224818,19.164901331228982,0.21667009248186295,0.1718463823181503,1738.4775631346336,0.6976234201984886
135,92.9,FF,2469.0,6.4,-135.23753657131908,-2.8218390134050466,-3.169952932332017,-0.9062422137438036,-11.793268195623286,33.822262088811144,54.1,-0.030202955896730853,-2.7944678197915866,-136.25906886151512,-2.813761373141288,0.40722209429576245,-2.9789887459015767,-129.3724826607022,-5.21500105974795,129.51181366885058,34.585693315097394,-1.7017711175264152,-0.7262233501814137,18.988083348757634,19.078017049739806,0.21129541943122934,0.16453315349036735,1681.7052632888594,0.6811280936771403
136,93.1,FF,2573.0,6.4,-135.20621093708425,-6.404708951625981,-7.204836169499462,2.2216017470215896,-8.208984367539118,32.310671482032035,54.1,-0.030214966102522587,-6.471834573105543,-136.1824767806636,-6.95680198509813,0.4064569321520243,-6.020341857826557,-129.61602857748426,-8.625101286155067,130.0421153030077,33.897144759949136,0.6523224486679433,-1.4754083096050437,21.716772390763474,21.77660573480896,0.23922014979740283,0.2066156095045342,2120.480243779431,0.8241275723977579
137,92.1,FF,2608.0,6.4,-133.71052829637898,-5.2432591367801065,-9.642710684495164,0.5949815619537417,-7.680792506618686,32.022008578482286,54.1,-0.030551486761917903,-5.261436708093721,-134.6888482675545,-9.408051053908165,0.4112535434647234,-5.139092570268895,-128.1042660191752,-10.98742762139028,128.67725832676376,33.99459214596964,-0.7626892355001198,-1.8212076363201959,21.590494725177763,21.680589350902515,0.243244542889152,0.21366600748968434,2169.823010787158,0.8319873507619472
138,92.7,FF,2562.0,6.4,-134.503703191053,-6.281242782861503,-10.346477344410442,-2.059687894890477,-8.814066265619392,32.56016779968045,54.1,-0.03037078832347174,-6.218688437793368,-135.49258115507382,-10.078787203588263,0.40891992222624346,-6.639812144687842,-128.83533051291442,-11.880910849505282,129.55225021705542,34.416703083174696,-3.823612818841311,-1.6660792122908603,20.20366450416649,20.629684784963445,0.22833805157527362,0.1889270815422102,1931.6402804347626,0.7539579548925693
139,91.9,FF,2606.0,6.4,-133.5692578256525,-2.738472839255905,-7.811189159526833,2.442239866585374,-8.279874920078127,31.96000043937855,54.1,-0.03058378021894254,-2.813165766577492,-134.54671545488776,-7.5579592847308295,0.41169185197413033,-2.310440639757699,-127.96787956989687,-9.26233780471139,128.32344773724736,33.64008426891182,1.8365561884246024,-1.5868713783099757,21.46599655180115,21.602780084203953,0.2437099304160077,0.21450098571067483,2172.3129358427595,0.8335813261100382
140,91.4,FF,2559.0,6.5,-132.55381875132642,-4.9380519177295,-10.038271980486412,1.6703623708005657,-8.712200725699972,31.558860731177763,54.0,-0.030068792773344986,-4.988277697713496,-133.50275559481506,-9.776306622265555,0.41414716448244154,-4.642389777950885,-126.96774925175828,-11.580373235740812,127.57925449377281,33.598004617362506,0.44778873362036475,-1.878103942611876,20.4121072613702,20.503217113879803,0.23401166718752892,0.19791395441051876,1992.7074886704647,0.7787055446152656
141,91.6,FF,2458.0,6.3,-133.39379238998623,-2.976480493015172,-4.213094704559703,0.239298647327756,-11.860017255127811,30.076788966162216,54.2,-0.03137474771904232,-2.9839884277045883,-134.33744405599845,-3.840989655236579,0.41190966264321127,-2.934703715158712,-128.14298405777697,-6.28361750848776,128.33051351148106,31.032970634189024,-0.47037336847398825,-0.9108331700694343,18.79447415504697,18.82241023180073,0.2123200415839371,0.1659027092834609,1680.2367797580835,0.6835788363539802
142,91.4,FF,2499.0,6.3,-132.6738406580931,-4.020718837864828,-10.066836366066202,-1.3004421015571246,-11.125780615163023,30.51033175665631,54.2,-0.03154218249202396,-3.9797000557772018,-133.63620311025375,-9.715904963536508,0.4146001834332819,-4.249281822702175,-127.31140853879376,-12.022280305479029,127.94837382274112,32.292985333616876,-2.372921504609426,-1.6218894346899297,18.01390710729819,18.241768858193687,0.20700127840238347,0.15891323851394115,1604.6559300586277,0.6421192197113357
143,90.9,FF,2440.0,6.4,-132.27457031605906,-3.447145968668182,-6.048816913080248,-2.114182351356091,-10.278410436092637,29.739256717143,54.1,-0.03088887412440238,-3.3818412561411106,-133.19318247334817,-5.731328386920839,0.41474419263376394,-3.820263682337978,-127.02609046500831,-7.862783905858686,127.32653079455709,30.95776696886228,-3.043029089733435,-1.1454621473518856,19.9838573399544,20.2466457408537,0.23200155284162763,0.19467404188906462,1956.2034871384626,0.8017227406305175
144,92.0,FF,2459.0,6.4,-133.75923553208062,-4.017841480276418,-6.754714195115231,-2.1699172865434733,-9.727254334851066,31.03928614991398,54.1,-0.03054384467930969,-3.9515638637092856,-134.70729466720024,-6.457606449555398,0.41050990285597655,-4.396950130961518,-128.33632749614023,-8.454173565582943,128.68962342134554,32.3545562386778,-3.275378368087516,-1.2264460439259075,20.321236033470065,20.620012300694665,0.23130098389884546,0.19355955894795854,1965.8267047584977,0.7994415228786083
145,90.9,FF,2523.0,6.2,-132.36873501359517,-3.776088705868491,-3.867885931392748,0.1185195608632927,-13.656309987963857,28.08191783391464,54.3,-0.03237383930078566,-3.779925639085879,-133.2778545088082,-3.425778746400692,0.4149278754562704,-3.7553371042913706,-127.45186925602631,-6.258970591339736,127.66070752774853,28.947353887512257,-0.7330116129021284,-0.8180815036043434,17.098454288000525,17.13370077975078,0.19530452440448304,0.1445052165569653,1455.8876057269351,0.5770462170935138
146,89.6,FF,2479.0,6.3,-130.43735084325422,-1.0759754460703832,-5.276474090214243,2.069056877420906,-11.048218161238784,27.437157593994804,54.2,-0.032091054362717884,-1.1423736628032528,-131.31783815916157,-4.921925120590762,0.42041572099387303,-0.707441643354132,-125.55033196321065,-7.244347422568165,125.76115019881941,28.619732553127406,1.9080628773045627,-1.1345986046629868,19.477170280835235,19.603269627439765,0.2302560934296133,0.19191110015361101,1904.7310977525779,0.7683465501220564
147,90.4,FF,2535.0,6.5,-131.19513908894788,-5.059011117928923,-10.052779158236952,0.5848158207607922,-11.026655688111546,29.303295966301185,54.0,-0.030385822124778424,-5.076781227434317,-132.08554382784965,-9.717725159866818,0.41742901773823227,-4.954721680625339,-125.96952080199674,-12.019148186279866,126.63857769708606,31.178436202083645,-0.6350373758533417,-1.7104183311429182,18.188228284656425,18.279509059901375,0.2117425306427032,0.16512939328611373,1650.3554285170205,0.6510277824524736
148,90.2,FF,2556.0,6.1,-131.14295167127412,-4.588091184428284,-6.713169041797238,3.104337106457062,-12.861318260020754,28.640506961691493,54.4,-0.03342914695922765,-4.691866525771021,-132.1003793874833,-6.283226143593606,0.4202270936354929,-4.039603245815387,-126.08262088710393,-8.985563339958414,126.46693651971326,30.024810444933276,2.145285475523959,-1.2930622123004163,17.179398184232333,17.361047826349033,0.20164968903587926,0.15216564471347963,1518.7303976719718,0.5941824717026494
149,89.1,FF,2518.0,6.2,-129.44843826740853,-5.418717848041787,-9.774493911718652,0.8275369595941634,-9.311310010632685,26.587797198424948,54.3,-0.03310530785484277,-5.446113713850412,-130.32863547884452,-9.466240127284777,0.42411688663761965,-5.270627514410093,-124.69046859367032,-11.440782033398396,125.32511307012841,28.575067644065054,-0.3742057243854041,-1.8425667354222313,20.25410570408981,20.34118678865839,0.24058896165978064,0.2089802024667885,2066.9516953816337,0.8208704111920706
150,91.7,FF,2498.0,6.5,-133.65014935417037,-0.990631521273773,-4.010425771850616,1.2506561170662958,-11.162458704491218,27.873766641146496,54.0,-0.02983605735323538,-1.0279461689117375,-134.4817926543263,-3.6773820137402944,0.40828228888638074,-0.7726357978689472,-128.79161003226025,-5.956099108474984,128.93157447796844,28.821647625783736,1.0779394121054773,-0.9165930247199512,19.680101805812296,19.730902240806728,0.22049766390613437,0.17725818711130711,1803.6516609440519,0.7220382950136316
151,91.3,FF,2467.0,6.3,-133.07100682722884,-1.180989349583431,-3.126453015897457,-2.443954795556873,-13.439419638799858,27.702923253358342,54.2,-0.0314590809187753,-1.1041047779081783,-133.94251533154286,-2.703661225979074,0.4115937432691692,-1.6070630292501236,-128.24134039086874,-5.469451744228484,128.36798253150621,28.4432319694419,-2.8000409911100075,-0.7122478888256829,17.522682490416223,17.759277245061867,0.2002107884119177,0.1503972269692675,1523.6444046575043,0.6176102167237553
152,90.9,FF,2445.0,6.4,-132.35840922596748,-2.182150804793248,-1.7950202353913045,-1.487428994934325,-14.622610780452757,28.7537653365081,54.1,-0.030872967124086135,-2.136229458333228,-133.24612327789518,-1.343576853498079,0.41386466969486574,-2.444026613174758,-127.29603948115638,-4.36946784386241,127.39445507129649,29.30500672246523,-2.049637265999865,-0.5286024922232002,16.546264746379855,16.68110639538795,0.1909411006519324,0.13943523540492403,1401.8777286731395,0.573365124201693
153,91.0,FF,2413.0,6.5,-132.5300199635508,-1.7616468569210024,-5.425610178148546,0.2154591610067295,-13.555668913661156,27.65602744841132,54.0,-0.030087388341996976,-1.7681294603700528,-133.3621176013881,-5.017755503307687,0.4118799965762521,-1.7237578011211658,-127.6666353560059,-7.80940993618147,127.91687929132586,28.74148877936006,-0.17184989291746153,-1.029234324013082,16.863644220166968,16.895897492107164,0.1918232190947884,0.14044778071328096,1417.8484518216148,0.5875874230508142
154,91.5,FF,2478.0,6.3,-133.0750301238696,-4.592163296443366,-7.715552470652888,-0.860214234391162,-15.92468851785612,26.931786626572727,54.2,-0.03146098513952869,-4.565100109198375,-133.92233066270916,-7.214546081840993,0.41112964904546023,-4.741929897342949,-128.38610267073412,-10.488101882593222,128.90103777406622,28.114688169136897,-1.8944796110390976,-1.0705887163253358,13.961744841818728,14.130305454030985,0.15798444999526776,0.10544988214899315,1072.7279321911249,0.4329006990278954
155,91.1,FF,2497.0,6.3,-132.59107303551403,-5.05063330060018,-4.282881385105387,-3.593423589212549,-16.0306117894403,27.508451288729724,54.2,-0.03157293325076506,-4.937178377476247,-133.45959553188501,-3.7767479491084615,0.4130865283888021,-5.6793758152253675,-127.7779102097781,-7.087762835132709,128.1002967570168,28.173116020117,-4.842489499400821,-0.5937622133711891,14.584575547884668,15.378949965124084,0.17410130742638324,0.12120330222183635,1225.326045302659,0.4907192812585739
156,91.5,FF,2442.0,6.3,-133.17028414728347,-3.840723456375563,-4.316602842927917,-2.8650236271241285,-15.971362582027297,29.024268799742973,54.2,-0.03143091161239102,-3.7506731519840124,-134.08254337454247,-3.814608357282768,0.4120382660656614,-4.340922835762702,-128.10298867950758,-7.105014629785025,128.373285977175,29.7630358045958,-3.8714560854220696,-0.6760992302677664,14.555356963875205,15.076594401135512,0.16995328191998052,0.11700376817948621,1185.3908845846365,0.4854180526554613
157,91.2,FF,2562.0,6.2,-132.40208841478673,-4.65227701577038,-10.303706383936891,4.473109148154487,-8.669807850060833,29.44515611755393,54.3,-0.032360385307968725,-4.79702855132926,-133.35494501220407,-10.023148061362871,0.41563262411180313,-3.8674435047362787,-127.23576125994374,-11.824875554995819,127.84257406885574,31.614745929417484,3.516712230389362,-2.019528434265382,20.57996726600635,20.97571959857562,0.23841933707585775,0.20524768078384822,2070.8128034658826,0.8082797827735685
158,90.1,FF,2538.0,6.3,-130.75267347271026,-1.533174564836429,-10.500071177946904,4.13417701721439,-8.798102260896533,29.68409028693616,54.2,-0.03200543796706638,-1.6654907109057557,-131.7027257829976,-10.218484061807873,0.4207240554661218,-0.7958168505571193,-125.45832035882644,-12.069270693612895,126.04003636461415,31.81160772147622,3.9333185106774047,-1.980696456736709,20.329699754212097,20.801222201028917,0.24324696697216958,0.21367034581167313,2125.3959528828027,0.8374294534605211
159,90.8,FF,2414.0,6.4,-132.15664826876667,-2.212163303513877,-3.89528574616123,-3.5321545828730847,-15.97786513157082,28.36947084511377,54.1,-0.030921166397088487,-2.10294496391662,-133.0338653973658,-3.4012315197576903,0.4143176003797866,-2.834661869389841,-127.15687985506986,-6.711186890009833,127.36540908685956,29.097823706290512,-4.1797597052827244,-0.6807124000207097,14.662901203295672,15.262189628721586,0.17477909076019799,0.12189971431073987,1225.296686921476,0.5075794063469247
160,91.0,FF,2586.0,6.4,-132.17571725558386,-4.218428650654381,-10.401107151479174,-1.7571915055448684,-13.539980690836664,28.163692577714325,54.1,-0.030917473996048467,-4.164100727975621,-133.04646748848805,-9.982485150563233,0.4141290763683148,-4.527952775572393,-127.21476549132305,-12.786134999333736,127.93585956865776,29.805077058240293,-2.8120637035901943,-1.4733919832412816,15.655247444753503,15.973896167366,0.18130170759644237,0.12875531713303295,1300.0035577708102,0.5027082589987665
161,90.3,FF,2587.0,6.3,-131.3364519011552,-3.994957314134807,-6.224519771196506,-0.9306852396612236,-12.976352528684428,27.579110194484183,54.2,-0.031872278626227595,-3.965294254863007,-132.21546098553722,-5.810933847850123,0.4173921648542149,-4.159524618353037,-126.45980873112288,-8.519047784779652,126.81466415411992,28.76105450812504,-1.8740486517264767,-1.1014645344970297,17.26556178288449,17.401865019255666,0.2010168504113482,0.1513855603913838,1515.0989781866042,0.5856586695734844
162,90.6,FF,2545.0,6.4,-131.84825897239142,-1.97469457141537,-5.95742635118242,-1.8947771838160248,-12.959611427434876,28.585975043344032,54.1,-0.030992228165210394,-1.915971204612309,-132.73420203325975,-5.55577911689089,0.4154984885205317,-2.309609732591683,-126.7954873215622,-8.248128596847192,127.08446611438966,29.733603985974803,-2.435150238452153,-1.0800173670465263,17.284596546659298,17.488672676270838,0.2011627351900295,0.15156506404884296,1520.1227292332987,0.5972977325081724
163,91.1,FF,2513.0,6.3,-132.60663809448764,-1.4498242316401695,-5.8164325649298885,-0.4466754676412535,-11.157467455391648,28.980596041136145,54.2,-0.031563757287861476,-1.435725475593099,-133.52137459398762,-5.4642609702206935,0.41391000489633534,-1.528167198092331,-127.52369526934493,-7.773354674766623,127.76953155206364,30.19811545138819,-0.8078552333995108,-1.159416415293073,19.17931314604197,19.2313007686979,0.21884149614038756,0.17489484575232858,1763.564669897979,0.7017766294858651
