pitch_type,player_name,release_speed,release_spin_rate,release_pos_z,release_pos_x,plate_z,plate_x,vx0,vy0,vz0,ax,ay,az,SpinX,SpinY,SpinZ
FF,"Duffey, Tyler",94.7,2393,6.07,-2.01,2.9,0.33,7.284528243424096,-137.59642250271267,-5.530703860170501,-8.384013843752914,31.383431786663028,-14.27926457032697,0.9159031622526544,0.06441425969483812,-0.39619717379551517
FF,"Duffey, Tyler",92.6,2353,6.18,-2.02,2.98,-1.52,2.674996876943695,-134.73488343665815,-5.238465238544058,-8.348672796464282,30.455892538931103,-15.017566220083989,0.9016923658180562,0.03465868454644515,-0.4309868362385874
FF,"Duffey, Tyler",93.2,2407,6.09,-2.05,2.89,0.0,6.482392161942556,-135.4235646098519,-5.574641615191558,-8.191596717859374,31.05210982036687,-13.43001062781552,0.9082404105396072,0.06051935354063199,-0.41404922957284856
FF,"Duffey, Tyler",92.8,2302,6.21,-1.84,3.29,0.62,7.036223526762205,-134.98948604342078,-4.651340027966595,-5.796346278895378,30.408591950906928,-14.63098883185549,0.964076135429807,0.0591744166886533,-0.2589509480660113
FF,"Duffey, Tyler",91.6,2154,6.06,-1.7,2.81,0.16,5.387034547706163,-133.3855211266695,-4.912357209930553,-4.813813199178986,25.778053712911696,-17.46260442939367,0.9785673055995658,0.04690593248245795,-0.20051399429854533
FF,"Duffey, Tyler",92.3,2173,6.04,-1.79,2.89,-0.75,3.0729569726449304,-134.3895404484525,-4.895037212904972,-2.829384242378016,26.38293148753245,-16.768428259000597,0.9918417653225587,0.02721562665426314,-0.1245360278298866
FF,"Duffey, Tyler",93.3,2172,6.02,-1.69,1.84,-0.46,4.02229439451438,-135.69151130876187,-7.851454217296421,-5.465786197946837,27.01541218585046,-15.158962010568793,0.962285948816751,0.04405809187340087,-0.2684485746848369
FF,"Duffey, Tyler",91.0,2194,5.97,-2.06,3.99,-1.6,1.8879735291284945,-132.7083896775621,-1.6351779404845943,-4.495028121415444,25.61361077642259,-18.19793440337544,0.9758683739196752,0.0165659567979444,-0.2177303053291799
FF,"Duffey, Tyler",92.1,2259,6.11,-1.76,3.91,-1.39,2.033518591526438,-134.312922426489,-2.5129190501411385,-6.532595148444053,25.9075138057453,-16.816103682012756,0.9422060847613448,0.020521671891103297,-0.33440477691189047
FF,"Duffey, Tyler",91.7,2200,6.17,-2.49,3.36,0.53,8.484049306997958,-133.3309925826346,-4.346530358656877,-6.416633149547537,27.10552738376655,-14.410804902651678,0.9536666489193047,0.07022042093608319,-0.2925560035661257
FF,"Duffey, Tyler",93.0,2226,6.0,-2.05,3.03,-0.85,3.901671548500068,-135.45679425012133,-4.386360021797956,-5.475325198296834,26.2292247858355,-17.53742607655388,0.9679717840705974,0.03592738924633865,-0.24847504491422676
FF,"Duffey, Tyler",92.5,2237,5.98,-1.89,2.73,0.07,5.703787360098653,-134.65886675785134,-5.101305867228755,-4.881083566387133,25.89894640128626,-17.014685725976094,0.9774148129168587,0.04918664225918204,-0.20552605118079098
FF,"Duffey, Tyler",92.8,2082,6.02,-1.97,3.4,0.52,6.557509095162668,-134.96830305890387,-3.5846355685534053,-2.434514535421743,28.77661468095761,-16.668182618812853,0.9969881782993815,0.05001344143728134,-0.059272489460795795
FF,"Duffey, Tyler",92.4,2207,6.07,-1.9,2.76,-0.74,3.532262004980727,-134.4593179616612,-5.667567099812375,-3.93071672094212,27.63638116180469,-14.353149368558784,0.9787605556124139,0.03423203241116934,-0.20212853023331273
FF,"Duffey, Tyler",91.8,2123,5.92,-1.97,3.48,-0.82,3.395606719544498,-133.74209304944122,-3.1784520053200933,-3.375092443068312,28.250025900977796,-16.057319611634547,0.9872032504256455,0.028791851831354034,-0.15684633121996078
FF,"Duffey, Tyler",92.7,2232,6.02,-1.73,3.64,-0.65,2.934384756386731,-135.09497675702443,-3.2194668279783145,-1.544684105085273,27.93245592001444,-15.545424371286966,0.998064968548841,0.023055061807477822,-0.05774757727086261
FF,"Duffey, Tyler",93.3,2174,5.97,-1.91,2.0,-1.07,3.010710330732645,-135.68166905316787,-7.449797568265513,-5.35489875815209,29.03014713980528,-14.121044615311384,0.9572336377333798,0.036995454898107856,-0.28694093313538005
FF,"Duffey, Tyler",92.7,2260,6.11,-1.66,3.43,-0.56,3.1629661307537624,-135.10239369015318,-4.159558181492196,-2.520569388243225,26.68273233940053,-14.435837699238112,0.9920056453615888,0.027019626972634516,-0.12326694337492777
FF,"Duffey, Tyler",93.4,2212,6.05,-1.89,3.04,-1.3,2.230605158384279,-135.9648120824846,-5.049677193087042,-4.441902932335743,28.83435547078482,-14.302994707108365,0.9679494938804627,0.02516043414287074,-0.24988143158365786
FF,"Duffey, Tyler",92.3,2182,6.05,-2.38,1.79,-0.09,6.911471992687582,-134.2224469385564,-7.86958233015439,-7.495008193567704,26.48022854285892,-15.059981016004455,0.9359401174813029,0.06844769912147877,-0.3454432065825882
FF,"Duffey, Tyler",92.9,2226,6.01,-1.89,2.43,-0.89,3.5343640660401454,-135.11407340763122,-6.554548726865824,-6.198765022346584,29.20143914635545,-13.186004822796694,0.9363894277038305,0.04140117658236397,-0.3485122411940344
FF,"Duffey, Tyler",91.5,2222,5.88,-2.08,3.78,-1.2,2.948493963595044,-133.39692997027183,-2.153014369084324,-4.67352030569308,25.47205174312302,-17.23352035283787,0.9736126373358912,0.025180667365371105,-0.22681350579470605
FF,"Duffey, Tyler",92.8,2293,6.01,-2.35,2.64,0.63,8.454687885691117,-134.88670058210204,-5.580368160662596,-6.3495744966377705,28.276374171505005,-15.86600203435068,0.9633054596668212,0.0710876047445093,-0.2588226107351959
FF,"Duffey, Tyler",93.0,2300,6.0,-2.37,1.56,0.7,8.671064981488932,-134.95205539867112,-8.444237153553805,-6.426463251200881,28.17627464678132,-14.555669883854785,0.9592658510475263,0.0786143562995767,-0.27134629166006397
FF,"Duffey, Tyler",93.6,2380,5.84,-1.97,3.04,-0.56,3.987565393577736,-136.2688260132131,-4.33048151709984,-2.657956069885405,29.789491471629447,-15.594603854755768,0.9936950957875706,0.032488068207732104,-0.10730602048282607
FF,"Duffey, Tyler",92.2,2264,5.99,-1.95,4.01,-0.72,3.1431622052273505,-134.35834152385604,-1.5859723562863963,-0.690452962724208,28.368100274625466,-18.86684105143909,0.999725115995649,0.023403922685485624,-0.0013960123274347216
FF,"Duffey, Tyler",93.0,2416,5.97,-1.85,2.76,0.49,6.948521286440195,-135.22332617038344,-5.347807061358697,-6.975697635528495,29.03793460255584,-14.910855991464397,0.944571943618982,0.061292815263529976,-0.32253222183981756
FF,"Duffey, Tyler",92.1,2209,5.8,-2.69,3.2,-0.03,8.210948545409408,-133.89083036081547,-3.8841075392907527,-9.762802916191472,28.416451835046573,-14.244207958062267,0.8807321071777736,0.0676101294506815,-0.4687641472871625
FF,"Duffey, Tyler",93.7,2307,6.07,-2.33,2.75,0.9,9.110266231591233,-136.09767167168562,-6.146386362311656,-6.292438608437554,28.778935959109496,-12.420207371097328,0.9500666677457676,0.07725055112856404,-0.3023337215541566
FF,"Duffey, Tyler",93.4,2323,6.31,-2.33,1.74,0.78,8.968665460653215,-135.5467475276928,-9.41563080484188,-7.340238808850358,28.4816540771315,-11.197035258000597,0.9203897964562121,0.08737285169186115,-0.3811149529558299
FF,"Duffey, Tyler",94.0,2357,5.96,-2.44,1.63,0.62,9.26978604196342,-136.4253554264494,-8.429961181822518,-9.51811145552696,29.55671868698869,-13.982810626053288,0.8997991583316219,0.08755090322324564,-0.427429893679067
FF,"Duffey, Tyler",93.5,2244,6.01,-2.33,2.68,0.37,7.942838123709746,-135.80775447603358,-5.940341836532786,-7.069068581527621,29.767590129251253,-13.648654010986432,0.9396855948670245,0.06960636384641403,-0.3348819745992413
FF,"Duffey, Tyler",93.6,2261,6.12,-2.39,3.71,-0.66,5.5394532086991735,-136.22028739026356,-3.515677687747176,-7.362060335774011,28.89056799882885,-14.458796334423074,0.9252066507228283,0.04734087848834016,-0.3764989969205745
FF,"Duffey, Tyler",95.1,2362,6.09,-2.26,2.64,0.73,8.9952866651214,-138.13948200097155,-6.281176287125493,-8.409330414427357,28.073491476596708,-14.79730047506986,0.9226675842169677,0.07725918691573656,-0.37777711295464156
FF,"Duffey, Tyler",94.0,2358,6.09,-2.42,3.21,0.58,8.543533001589665,-136.6003052986958,-4.455880258762054,-6.256330071638239,28.54866148827582,-16.11951167079415,0.9650217925577798,0.06861023605976554,-0.2530327555799703
FF,"Duffey, Tyler",94.1,2290,6.07,-2.36,2.61,-0.3,6.329243469670881,-136.84834748420894,-6.175288003183782,-6.714926136506844,29.46824297751779,-14.741419217966005,0.9471731110623846,0.05804048042044111,-0.31542732968620246
FF,"Duffey, Tyler",94.4,2274,6.04,-2.33,2.12,1.2,10.4187694485212,-136.9403652320397,-7.238705554692111,-9.166726862933103,29.30034464568314,-15.377340463624249,0.9215333662542085,0.0900782573456277,-0.37770645008228504
FF,"Duffey, Tyler",93.3,2377,6.12,-2.33,2.91,0.87,9.11264959246079,-135.6351349376426,-5.33315174479934,-6.8246720704877575,28.002425043551188,-15.410302483551936,0.955258263114938,0.07542430377046087,-0.28599444951147784
FF,"Duffey, Tyler",93.5,2411,6.2,-2.36,1.55,1.62,11.576840430899171,-135.54163340114167,-9.034239521366889,-9.664832440845435,26.723129194727136,-14.88159350170201,0.9092784155583816,0.10451423687157041,-0.402851755973326
FF,"Duffey, Tyler",92.9,2204,6.18,-2.27,5.23,-1.13,3.6311551627633434,-135.3746521035511,0.2299261264877222,-4.713542549393321,29.204605883808387,-15.064490449580765,0.9670934358981804,0.025510410776847535,-0.25313929996080886
FF,"Duffey, Tyler",93.2,2453,6.01,-2.28,2.03,-0.11,6.250800138006104,-135.4388507637546,-7.347401496022864,-4.980542990617872,29.762718681757345,-14.669184325081142,0.9747645415143593,0.05670064191309078,-0.2159146262135666
FF,"Duffey, Tyler",92.2,2322,6.06,-2.37,2.09,-0.81,5.12517125417016,-134.05004870715482,-7.185801074922162,-7.366516637675808,27.55227657566071,-14.808985236630653,0.9309887724312254,0.05494037050441066,-0.3608898187755346
FF,"Duffey, Tyler",92.4,2417,6.09,-2.3,2.67,-0.07,6.883690078079387,-134.34208989061352,-5.992474617160807,-8.242267541421173,28.21178534896564,-13.81536146250173,0.9096934084690155,0.06490906484513735,-0.41017644482460774
FF,"Duffey, Tyler",93.7,2357,6.03,-2.62,2.32,0.42,9.241679174771589,-136.0538280072037,-6.858310359437119,-9.778663341729814,28.731537663790025,-13.941420860473489,0.8882609132718382,0.08310916406512533,-0.45175813971845147
FF,"Duffey, Tyler",92.7,2425,5.97,-2.53,1.97,0.95,9.441624102743312,-134.6492217964247,-7.109288863835868,-4.957182320231719,27.624773734600293,-15.939012502528906,0.9822720958184555,0.07788015252002602,-0.17051748186000248
FF,"Duffey, Tyler",93.5,2137,6.21,-2.47,2.33,0.63,8.215332683829649,-135.9208033536309,-6.927893311880108,-2.968959119429193,28.98722120316255,-15.851272899584,0.9955152038313372,0.0637343059288629,-0.06991006500080883
FF,"Duffey, Tyler",94.1,2333,6.15,-2.48,2.38,0.61,8.954860741008039,-136.63655806639093,-6.8310206274338885,-7.161512654408287,30.657503188021327,-15.158555228782438,0.9526658491900255,0.07713743238236212,-0.29407073351917246
FF,"Duffey, Tyler",91.7,2148,6.1,-2.75,3.59,0.58,8.77162203407028,-133.3084204634062,-2.831453258051721,-3.5683240110651573,25.9176822561363,-19.02033391454513,0.9932387251075203,0.0673627329498342,-0.09454679876292545
FF,"Duffey, Tyler",91.1,2222,6.12,-2.57,2.85,0.92,8.861948003488118,-132.45318615478314,-4.581862680616312,-2.3344794329072007,25.070915492146277,-19.16576313853106,0.9971594563763463,0.06784761137015673,-0.03270657717636634
FF,"Duffey, Tyler",91.4,2342,6.1,-2.62,3.49,1.59,10.526941284099465,-132.78760683866068,-2.669701005255505,-1.7452135490617768,25.848900420043517,-21.06526430666228,0.9967963081262246,0.07874030901408574,0.01403865528800334
FF,"Duffey, Tyler",90.7,2210,5.92,-2.83,2.42,-0.52,6.596319676994643,-132.00924086497372,-4.893460326611797,-5.589701521266108,23.290408421735933,-20.622026912387376,0.9778797985402994,0.056330489933145,-0.2014397565295274
FF,"Duffey, Tyler",91.7,2169,5.91,-2.9,4.46,-0.59,6.62872573584508,-133.53812975711816,-0.2805962273905439,-5.838053977931168,25.962250752413805,-18.829073865550303,0.9710323409392614,0.0486928200196276,-0.23393418332632415
FF,"Duffey, Tyler",93.1,2235,6.08,-2.55,3.73,0.77,8.345521040068952,-135.46694318491103,-1.929162620081496,-0.5000592825561481,27.561950435512745,-22.765013936012974,0.9968247394549749,0.060675654315826374,0.051564559378197636
FF,"Duffey, Tyler",91.7,2341,5.79,-2.96,3.74,-1.19,6.180677455243185,-133.5299642225089,-1.2525058134025857,-10.193916840720163,26.995224712285584,-21.6419587426428,0.9247405648257434,0.04634672704699913,-0.3777656266229051
FF,"Duffey, Tyler",90.6,2131,6.13,-2.6,3.22,0.51,8.229756222211005,-131.75929536271843,-3.822144790872007,-3.937256547986689,25.3559775256502,-18.28819265603205,0.990308845305458,0.06540921452307853,-0.12251540950119098
FF,"Duffey, Tyler",91.8,2306,6.1,-2.56,3.91,1.61,10.79365188779401,-133.4516986958476,-1.5671027476915964,-3.6844844429388983,25.36223947307557,-21.900791117042907,0.9940068897661095,0.08125461574285828,-0.07312995636526827
FF,"Duffey, Tyler",91.7,2191,6.15,-2.6,3.23,0.47,8.554945357961609,-133.2174973086181,-4.052932240621144,-6.224455344039498,28.182737442516512,-17.476679419934513,0.9698700364653864,0.06938785693069023,-0.23353251952821524
FF,"Duffey, Tyler",91.4,2238,6.1,-2.03,3.75,-1.13,3.42796360252504,-133.09273315688003,-2.5095685679278725,-7.208164337972854,29.03698215199934,-18.327188499174017,0.9456766537933895,0.03046025658688364,-0.32367860485178634
FF,"Duffey, Tyler",91.0,2230,5.83,-2.35,2.47,-0.93,5.184305838667626,-132.34836943998351,-5.121514399991617,-9.910703351563775,29.246672072891744,-16.963853941289678,0.8987613282547379,0.052052324237099525,-0.43533737534847056
FF,"Duffey, Tyler",90.7,2274,6.09,-2.05,2.81,-1.39,3.388135588258842,-131.98581089759227,-4.857188715178877,-10.20878763068367,27.961206879553764,-17.087615596750815,0.8851029271892974,0.03978523543843837,-0.4636916468107287
FF,"Duffey, Tyler",91.1,2309,6.09,-2.03,3.46,-0.51,5.089037399034149,-132.5704443834588,-3.5821212378517675,-8.217774126103011,29.03435728868754,-15.771099063930803,0.9180172478875331,0.045883071714567174,-0.39387698118960357
FF,"Duffey, Tyler",92.8,2298,5.91,-1.98,2.58,-0.32,5.652915569458326,-135.0414107292442,-5.839301734205253,-9.325622719348646,29.35645401009596,-13.608272789606962,0.876905247867576,0.05734362397499572,-0.477230442293573
FF,"Duffey, Tyler",91.0,2296,6.08,-1.97,3.18,-0.23,5.369114841531551,-132.4515108381484,-4.621035134860746,-6.835955071599408,27.45493527193089,-13.614033799855122,0.929603336975461,0.050420493529452555,-0.36509643892584587
FF,"Duffey, Tyler",92.9,2314,5.98,-2.12,3.88,-0.51,5.352660760205216,-135.2191788881617,-2.755996584002425,-8.097518135145032,29.73521397481053,-14.025144073129136,0.9030859151175764,0.044454821569484264,-0.427152898568504
FF,"Duffey, Tyler",91.1,2308,5.98,-2.42,2.16,-1.37,3.41863023506014,-132.5206313954988,-6.767435395490137,-5.045325153287813,29.32278985590009,-13.93373198740952,0.9627640345512499,0.03850129018014595,-0.26758748929847975
FF,"Duffey, Tyler",92.1,2444,5.94,-1.79,3.01,-0.54,4.152890668656221,-134.05931745864402,-5.055486335971394,-6.386638098306215,30.58251218671904,-12.09918465754962,0.9242581011882933,0.04293712162425874,-0.37934597134335557
FF,"Duffey, Tyler",92.6,2465,5.88,-1.76,3.55,0.29,6.474466611335959,-134.75234961612335,-3.1599344096993347,-8.255825875730933,29.42537104833133,-14.964038588395038,0.9149953269204856,0.053341085826474066,-0.39992284290413627
FF,"Duffey, Tyler",93.0,2478,5.91,-1.8,4.01,-0.12,5.471449458865087,-135.36793760372743,-2.4947527418426154,-7.588677691560205,28.75481363300478,-12.898183241869884,0.9011336211487113,0.044370967469664784,-0.43126490012661245
FF,"Duffey, Tyler",92.8,2394,5.98,-2.65,1.44,0.32,8.621576161657858,-134.6858275009747,-8.977126172106882,-7.591620905070809,27.67185986202647,-12.831685036163735,0.9263000140396507,0.08377980664452957,-0.3673543629640842
FF,"Duffey, Tyler",93.1,2412,6.01,-2.78,2.54,0.65,9.258981719123415,-135.30415188479694,-6.318131029730629,-4.271729797880363,27.71843452834306,-13.397220394309162,0.9844195677183939,0.07479559324454432,-0.15913432666878394
FF,"Duffey, Tyler",93.1,2387,6.03,-2.84,2.53,0.04,8.041530568419434,-135.32881789576666,-6.579615712180749,-5.119180943795513,28.199580970262517,-12.300174334803334,0.9673787670980706,0.06933049621510445,-0.24366288856201354
FF,"Duffey, Tyler",93.0,2378,5.99,-2.77,4.17,-0.02,8.279619406803354,-135.2492910534018,-2.184666265772841,-8.649387879754062,29.3667860427878,-13.389917666092009,0.8947796842217591,0.061918854353752245,-0.4421938174370237
FF,"Duffey, Tyler",91.4,2217,6.0,-1.88,3.28,0.31,6.449124313394906,-132.96660158235613,-3.5904165267228167,-6.47300335381067,28.584291885938047,-17.10217618696395,0.9604099015183107,0.05396179575454469,-0.27331473737164913
FF,"Duffey, Tyler",91.1,2278,5.95,-1.92,3.08,-0.51,4.350525881370329,-132.5221623261212,-4.385389711321558,-5.527798983791217,30.47938011129453,-14.292897052295006,0.9581105683183118,0.04083409565236437,-0.2834726009846719
FF,"Duffey, Tyler",91.7,2444,6.04,-2.05,3.66,-0.28,5.29282266971308,-133.41771937248265,-3.076508492490164,-5.706418397377671,30.11889975809692,-15.523331990341628,0.962468350332588,0.04435612514629635,-0.26774467085279724
FF,"Duffey, Tyler",92.5,2324,5.97,-1.83,3.23,-0.1,5.283908700274728,-134.59342586859182,-4.388947838423981,-5.928775400389037,27.77708278728426,-13.634160919749268,0.9477760236088678,0.0474923058180294,-0.3153808649240621
FF,"Duffey, Tyler",90.1,2100,5.98,-1.84,2.46,-0.99,2.571075991287455,-131.15458439386984,-5.293523863026544,-3.062197248243754,26.028994243026663,-17.76216501404384,0.990618794555534,0.024843088710809706,-0.1343771737187816
FF,"Duffey, Tyler",92.2,2292,6.07,-1.99,3.58,-1.0,3.701687142453805,-134.20791371252753,-3.5805155405785327,-7.32622561751927,32.11283774726774,-14.400175812346228,0.920688530175431,0.0357630953183344,-0.3886561866440009
FF,"Duffey, Tyler",91.9,2387,6.02,-2.02,3.07,-0.48,4.590193368117423,-133.79287176521305,-4.332722226895247,-4.731416311758125,26.710180938582667,-16.64945623935421,0.9762918431414213,0.04038150763933335,-0.21265834302067912
FF,"Duffey, Tyler",92.3,2276,5.99,-1.99,2.24,0.64,7.387680978983473,-134.11830761796728,-6.980676608068934,-5.49572917828941,28.075009276527883,-12.71454790424552,0.9611585365322044,0.0668809075693424,-0.26777081964615235
FF,"Duffey, Tyler",91.9,2225,6.1,-1.96,3.4,-1.32,2.449558147177706,-133.7960714551258,-4.138144220579028,-4.997930297137275,27.703839723769896,-14.128659913530496,0.9575788834477302,0.02640677039444142,-0.2869588201333661
FF,"Duffey, Tyler",91.3,2279,5.97,-1.98,3.07,-0.31,5.389128251368178,-132.84244014752937,-4.396327881229731,-7.753962460155243,29.326086698186412,-14.986495109954518,0.9236471956873709,0.050044941314010875,-0.37996231622061266
FF,"Duffey, Tyler",91.6,2271,6.17,-1.87,2.66,-0.18,5.061285577135478,-133.15643960746053,-6.03133246162937,-5.459751431581935,30.083038306866985,-14.150826538120883,0.9622624121968616,0.04870249513027174,-0.267729559520728
FF,"Duffey, Tyler",93.2,2311,6.11,-2.65,2.1,0.4,8.289465856257493,-135.45690197685076,-7.421799017785249,-4.338214617709401,28.3987716576814,-14.625808017162743,0.9849838307478911,0.06894973537279467,-0.1582807226330209
FF,"Duffey, Tyler",92.7,2195,5.98,-1.89,2.26,-0.83,3.653080285692885,-134.89533710334214,-6.723169836594406,-6.02792262710248,29.039106087684107,-14.435570299650635,0.9488153774896819,0.041300555965190444,-0.3131192161399213
FF,"Duffey, Tyler",91.4,2326,6.02,-2.43,3.86,1.4,9.464618986837236,-132.7113677525416,-2.2096531280799017,-0.9707377454117756,29.69142346728852,-17.24075440291662,0.9954735031846135,0.06992276078796685,0.06436856360943857
FF,"Duffey, Tyler",91.7,2246,6.06,-2.48,2.61,0.93,9.098599044689475,-133.2637550722693,-5.027633125918185,-4.451057599238967,28.046479175107645,-19.316987442046383,0.9897504101730829,0.07222324021519375,-0.12319873836623697
FF,"Duffey, Tyler",91.8,2300,5.87,-1.72,3.61,-0.12,4.55999618448142,-133.65635031475554,-2.7866115267813623,-3.790147689029404,29.71264599722677,-15.560855647287712,0.9849157733152762,0.03712627465323561,-0.16900461297001293
FF,"Duffey, Tyler",91.7,2190,5.94,-2.24,4.44,-1.83,1.8348563327811125,-133.57532115027445,-0.2739869180256876,-4.770544130544248,30.04103576942877,-19.389826494170315,0.9757165282755786,0.013851307433791945,-0.21859871393086147
FF,"Duffey, Tyler",92.5,2257,5.94,-2.05,3.23,-0.88,3.801415205859407,-134.5889174083632,-3.7338325331071456,-5.419691075496148,30.37544885378356,-16.867224124641623,0.9678221646794387,0.03425180047547943,-0.24929314414839637
FF,"Duffey, Tyler",91.8,2342,6.0,-2.5,2.48,0.13,7.590185278508918,-133.40813020856194,-5.640773569210334,-6.594828475873142,27.35952287601639,-17.01139786752876,0.9615343065607618,0.06598020123141475,-0.2666428141769004
FF,"Duffey, Tyler",93.1,2267,6.0,-2.53,3.14,-0.22,6.917724758994132,-135.42325627551924,-4.587943153395572,-7.042405681019478,29.834976534128792,-14.399095896670511,0.9397914534737933,0.05940832538866633,-0.3365452047676945
FF,"Duffey, Tyler",91.7,2256,6.03,-2.55,2.24,-0.14,6.723346344497827,-133.38360107009603,-6.738420482908951,-4.854071411615358,27.574225493082785,-14.434303450018684,0.9751189977614633,0.059934053698197286,-0.21342644965416233
FF,"Duffey, Tyler",91.8,2233,6.17,-2.56,3.46,-1.27,3.989582858230916,-133.6966145838164,-4.136065259959002,-4.857272103324516,27.55122149834189,-14.186130280353222,0.96518141615679,0.036813356916325486,-0.25897801192017184
FF,"Duffey, Tyler",91.6,2166,6.3,-2.6,3.34,-0.96,4.61793165572765,-133.1583647496039,-4.771064509776167,-3.673092384409172,31.357870043518204,-13.680667921350494,0.9842884055832494,0.04029461587760405,-0.1719089252065205
FF,"Duffey, Tyler",91.4,2329,5.87,-2.16,2.62,-0.61,4.396572190834867,-133.0993066490068,-5.125350416318761,-3.4957528395782598,27.996320739721316,-15.904105883863718,0.9880044072701657,0.03839586713966009,-0.14957623006788906
FF,"Duffey, Tyler",92.2,2310,5.98,-2.07,2.59,-0.21,5.978651519277865,-134.01545575724802,-5.494388959871444,-8.38790448988649,29.90109007025096,-15.947687713719986,0.9235189072391147,0.05675159102676433,-0.3793311019252208
FF,"Duffey, Tyler",92.1,2363,6.0,-2.11,3.07,0.19,6.212230537939976,-133.96984792145162,-4.566038357708457,-3.2119494073821917,28.126722370352496,-15.05416036223764,0.9917352491241159,0.05001403432339852,-0.11815156374515615
FF,"Duffey, Tyler",90.7,2264,6.12,-2.06,3.16,-0.16,5.288401826737729,-132.01317353611145,-4.116413167786967,-4.078617642554399,26.673789278090613,-17.14904393089764,0.985293539839538,0.04461374794249235,-0.1649431836875857
FF,"Duffey, Tyler",90.9,2304,6.09,-1.98,2.79,-0.18,5.223769540686901,-132.1932417778099,-5.21821724003087,-5.201739347999778,29.229260759333464,-15.27045841710317,0.9698545754344496,0.04775762868919298,-0.23895880693301236
FF,"Duffey, Tyler",90.8,2189,5.96,-2.36,3.05,-1.39,3.3780420516220806,-132.2105762228855,-4.036323868656606,-5.910642991199741,25.75552580811116,-17.18107713708992,0.9593011294548257,0.03307234053870889,-0.28044172891705615
FF,"Duffey, Tyler",91.5,2275,6.0,-2.1,5.25,-0.33,4.795611943701278,-133.2286028189278,1.278912010074765,-2.8269708876272137,29.43266886250465,-17.660592127522495,0.9942640509778008,0.034818137943655854,-0.10112711903020744
FF,"Duffey, Tyler",92.5,2373,6.18,-2.61,2.76,2.05,12.594852649184311,-134.11752921288036,-5.807698164217146,-6.410552082345741,25.58466750589933,-15.33025664587215,0.9665735946008023,0.1009751807489089,-0.2356681970339004
FF,"Duffey, Tyler",93.6,2222,6.22,-2.74,3.35,-0.76,5.4325668239982585,-136.25740262151464,-4.332821467947514,-3.195628079578261,29.89236251485545,-16.29498735684966,0.9923883576542669,0.043233107185870416,-0.1153093492971051
FF,"Duffey, Tyler",93.7,2249,6.24,-2.64,2.63,0.2,8.720546565787018,-136.14043202866236,-6.127001281917717,-9.902837690371122,30.169514429527,-16.49565717771458,0.9104535894274454,0.07661204653960407,-0.40645400210072263
FF,"Duffey, Tyler",92.0,2471,6.04,-2.14,2.02,0.4,7.609711367810331,-133.7325118068695,-7.542870453697055,-8.101019037225536,25.54169246919708,-13.48886309314376,0.9109784016764878,0.07471555971591444,-0.40563029573158027
FF,"Duffey, Tyler",93.4,2388,6.17,-2.8,2.63,-0.34,7.181541095689868,-135.76102819393387,-6.6366281700996685,-6.160717896572908,29.297868595665538,-12.633231014459913,0.9482123231343078,0.06535426920009373,-0.3108411326603361
FF,"Duffey, Tyler",93.2,2321,6.11,-2.58,3.07,0.19,7.650747572736772,-135.59517393406037,-4.933747034102624,-4.583538197066147,25.43772582533691,-15.290049617594768,0.9797686081215727,0.062203298857589524,-0.19022151337519555
FF,"Duffey, Tyler",92.4,2252,6.12,-1.8,2.47,0.68,7.530450194106558,-134.3621911994084,-5.914806746147967,-8.282567635428874,28.168196878015653,-17.6273652268762,0.9401437689281916,0.06739641090011508,-0.33404702893945637
FF,"Duffey, Tyler",92.9,2346,6.1,-1.85,3.0,-0.75,4.225228717589153,-135.1933516552236,-4.846806732983859,-8.861280804664284,28.38415330171572,-16.348846487321016,0.9079227646528542,0.04332150568017086,-0.41689267272371316
FF,"Duffey, Tyler",93.3,2415,6.09,-1.69,2.88,0.44,6.758826590705594,-135.7545888908357,-5.448694609090511,-8.456373299512912,26.24209167420922,-14.99117214662841,0.911669713753891,0.061695420898793804,-0.4062659326894379
FF,"Duffey, Tyler",93.7,2293,6.08,-1.81,1.0,-0.08,5.825676719590108,-136.11961219735392,-10.114826045261962,-8.839419274717008,27.87739837002896,-14.95845154859181,0.9100714054817227,0.06931290500759653,-0.4086144369989019
FF,"Duffey, Tyler",92.4,2329,6.2,-2.69,2.5,1.37,10.831224463097769,-134.03968345624185,-6.414223853932241,-5.211266471678363,31.206549131905284,-15.070283007929564,0.9833203926500288,0.08709904261831188,-0.15967079311372695
FF,"Duffey, Tyler",92.7,2287,6.32,-2.52,2.73,0.89,8.671283119767795,-134.5175994979927,-7.244764325013626,-1.8002234123724217,32.50254373845148,-8.973033178915156,0.9976467684617942,0.06283248090078276,0.027440931500073568
FF,"Duffey, Tyler",92.1,2249,6.44,-2.6,2.88,0.88,9.797359481945596,-133.644275400949,-6.256579672679092,-7.4551139855541395,29.249748427490648,-14.062307107418556,0.9422074652538861,0.08425293867160383,-0.32426306410851946
FF,"Duffey, Tyler",93.1,2257,6.22,-1.73,2.58,0.23,6.115805750029589,-135.33856869356595,-6.419890712102402,-7.485725096907702,31.47414047827438,-14.730486112137228,0.9350925962604041,0.05883397532222169,-0.34948590782284944
FF,"Duffey, Tyler",91.0,2217,6.3,-2.76,2.37,-0.21,7.752849076563286,-132.16215183980646,-6.381807554591743,-9.390491847216872,30.02190502436041,-17.28715421522779,0.9237371584021506,0.07235047924683453,-0.3761317194014266
